Gene	Num
TFG	4
USP44	4
TSC1	4
CACNG8	4
QKI	4
ACAP1	4
RSRC1	4
GRB7	4
GPX6	4
ZNF329	4
SLC22A1	4
CCDC60	4
DPAGT1	4
GPR137B	4
RRM2	4
HIST2H2AC	4
RBSN	4
SUSD1	4
TBC1D24	4
KCNJ4	4
SLC9A1	4
MGEA5	4
SPI1	4
AQP9	4
FANCL	4
ERCC2	4
CD300A	4
LRRC25	4
ADRA2B	4
IL22RA2	4
DYNAP	4
ZNF117	4
MAOA	4
MFSD2A	4
RECQL	4
TMPRSS9	4
SLC25A39	4
TAF1A	4
CYP26C1	4
C11orf88	4
FOXA1	4
FAM117B	4
SLC24A1	4
KLHL5	4
ZNF783	4
INPP5F	4
SRPR	4
METTL18	4
MLC1	4
PIBF1	4
ZCCHC2	4
DEAF1	4
NECAB1	4
KIF25	4
SLC7A2	4
SLC9A8	4
ZNF512	4
ARMT1	4
LUZP4	4
HTR4	4
TMEM52B	4
ARV1	4
RNF14	4
NEU3	4
DCTN5	4
PPP6R2	4
SENP2	4
AMMECR1L	4
ASS1	4
VLDLR	4
DYRK1B	4
ZSWIM8	4
CNOT11	4
BASP1	4
GDF7	4
WDFY2	4
CERCAM	4
ERVW-1	4
CYP17A1	4
AGAP6	4
DTNB	4
MUTYH	4
ZNF699	4
ZNF143	4
RPS3	4
GPR155	4
ZNF213	4
MTHFSD	4
IGLV3-9	4
MPP1	4
TFB2M	4
ATP6V1E2	4
PPP1R9A	4
SLC25A41	4
KAT7	4
HECTD3	4
TBC1D12	4
TNFAIP6	4
DRAXIN	4
LGALS13	4
ABHD10	4
IMPAD1	4
GLCE	4
TRAV7	4
ARMC12	4
CLDN2	4
DPH2	4
FAM111A	4
PRPF3	4
DUSP19	4
CT45A1	4
HIBCH	4
SPAG11B	4
SNX18	4
API5	4
CGRRF1	4
ELAVL1	4
HIST1H1C	4
CST9L	4
KRTAP23-1	4
ALS2CR12	4
GATB	4
PARP10	4
ZNF844	4
HOXD12	4
PACS2	4
EXOC5	4
GNL2	4
RAPGEF1	4
RPL6	4
NUBPL	4
THUMPD2	4
SEC62	4
KLHL23	4
ERCC3	4
TARSL2	4
INO80	4
KRT80	4
CD207	4
SFXN5	4
PPP2R5D	4
SORCS2	4
FERMT2	4
ZNF618	4
RBM4	4
CD300LG	4
IL22RA1	4
TMEM225	4
PTGIR	4
CCT4	4
OR2T29	4
LMOD3	4
ZNF610	4
POLA2	4
ZNF692	4
GEMIN8	4
POC1B-GALNT4	4
LCE5A	4
KHDRBS3	4
IL2RG	4
CD101	4
PARG	4
DCDC2	4
PCBP1	4
PTPN23	4
GSTM2	4
LRCH1	4
ALDH1L2	4
OR7A17	4
USP5	4
TXNDC11	4
FBXL13	4
TTYH3	4
SLC7A9	4
AGTR2	4
FAM107B	4
TGM2	4
PLEKHA8	4
OSBPL9	4
NCAPH2	4
KIAA1033	4
RPRD1B	4
NRBP1	4
FBXO33	4
TMPRSS6	4
NR5A1	4
RIPPLY3	4
UBA7	4
HNRNPA1L2	4
LRRC42	4
ASCC2	4
DGKD	4
TSC22D2	4
ABT1	4
SPATA21	4
SLC12A8	4
KPNA2	4
NGDN	4
ZNF83	4
KIAA0895L	4
CASQ2	4
EHBP1L1	4
CD8A	4
RIMKLA	4
TM9SF4	4
TYK2	4
SLC10A5	4
TXNDC16	4
EYA3	4
CEP57	4
CMSS1	4
VEZT	4
TBCE	4
LBX1	4
ATG9A	4
ANAPC5	4
CDC25A	4
UBOX5	4
CORO7	4
ZDHHC9	4
ERICH5	4
MYBL1	4
ZFR2	4
PRKAG2	4
ETS1	4
ISX	4
LECT1	4
WARS	4
DUSP12	4
IGHV4-31	4
CHIA	4
HTR3D	4
SLC11A2	4
ZC3H7A	4
CSTL1	4
RAB40AL	4
LHX4	4
TRIM55	4
ZWILCH	4
EPB41L5	4
KDM5D	4
SH3BP1	4
RTN2	4
MPHOSPH9	4
SH2B2	4
LYZL6	4
TRIM28	4
THUMPD1	4
ARL14EP	4
SH2D4A	4
PFKFB3	4
GSX2	4
FCGR3A	4
DHX58	4
CXorf23	4
ITGB6	4
ASNA1	4
KAT2A	4
ERGIC3	4
IMMT	4
TLE3	4
CLEC7A	4
NEDD4L	4
IGKV2D-28	4
ZXDC	4
PLK3	4
TTC23	4
ARHGEF7	4
NFIX	4
NELFB	4
ZNF417	4
REP15	4
AMMECR1	4
PHTF2	4
ERICH1	4
PALM2	4
ABHD12B	4
PAXIP1	4
ZCCHC7	4
DVL1	4
SLC7A7	4
PKNOX1	4
XPO5	4
NDUFA12	4
SLC4A1AP	4
IFNE	4
RARA	4
KCNN4	4
APOL3	4
RAB3C	4
CCDC151	4
LHFPL5	4
CAPN15	4
C1orf112	4
ANKRD16	4
CAPN2	4
CCNF	4
ZNF232	4
TUBB2A	4
PHLDB3	4
G6PC	4
ELF4	4
SMARCD1	4
BTBD10	4
RNF43	4
PRR32	4
TUBGCP5	4
ENDOD1	4
CLSTN1	4
BCL2L13	4
ITLN1	4
BLMH	4
SPATA19	4
HTR2B	4
SLC16A10	4
FAAH	4
ZBED8	4
TMEM72	4
ACOT7	4
SNAP47	4
PLD4	4
KLRD1	4
TTLL3	4
UTS2B	4
GABPB1	4
FOXB1	4
TTC24	4
COPB2	4
ZNF511	4
C10orf88	4
GJA4	4
GIP	4
NIPAL1	4
E4F1	4
WASF2	4
VRK2	4
CD300C	4
UCMA	4
PSMD12	4
NUP93	4
NARS	4
ZNF280C	4
PROX2	4
HOXB6	4
PRR5-ARHGAP8	4
OR5AK2	4
SULT1A1	4
OVOL1	4
IQCF3	4
BLOC1S5-TXNDC5	4
BAMBI	4
HEATR9	4
FAM180A	4
CXCR1	4
IDS	4
MYBPC2	4
D4S234E	4
SPATA2	4
IRAK1	4
TESK1	4
MRPL1	4
SLC25A6	4
KLHDC8A	4
RNPEP	4
COLEC11	4
CDK16	4
CDC20	4
PTCD3	4
RUNX3	4
GPR135	4
PPP2R3B	4
DYDC2	4
MFAP4	4
POGZ	4
SAV1	4
IL33	4
DCAF4	4
CEP85	4
SCNN1G	4
TFIP11	4
FMN1	4
WDR38	4
NTN4	4
RASEF	4
ZNF721	4
OR10H1	4
PRPS2	4
EXOSC7	4
SLC25A32	4
IREB2	4
CAPN7	4
SPAG4	4
BEND7	4
ZXDA	4
SERBP1	4
OR2B2	4
PSMC6	4
SDHAF2	4
LRRC31	4
CXorf40B	4
BFAR	4
FTO	4
CRABP2	4
APCDD1	4
HMGCR	4
BARHL1	4
FTSJ3	4
CASD1	4
ADRB3	4
DEPDC4	4
UBR7	4
RAB27B	4
GMPR	4
STAU2	4
UTP14C	4
KLRF1	4
LIX1L	4
FAHD2B	4
LRRC55	4
MTPAP	4
LRRC28	4
MARC2	4
PDE4C	4
SEPT12	4
EID3	4
MEMO1	4
ALX1	4
CC2D2A	4
CEP63	4
ISLR	4
HLA-DQB1	4
LRRC59	4
FAM153B	4
MINA	4
POLD1	4
LGALS4	4
MEF2C	4
EXD1	4
CRP	4
PIP5K1C	4
MAPK8	4
VSIG4	4
HIST1H2AH	4
DNAH12	4
OR4N4	4
GREM2	4
FAM153A	4
ACBD4	4
DTX1	4
DBR1	4
CELF5	4
HVCN1	4
WDR89	3
KBTBD2	3
FAM26E	3
DPPA3	3
TNPO1	3
CIR1	3
VMA21	3
SOCS2	3
PTGES3L-AARSD1	3
PHLDA3	3
SWI5	3
TPD52L3	3
VPS54	3
COPS5	3
CSNK1E	3
ELP5	3
PRPS1	3
SLC13A4	3
PLEKHH3	3
EIF1AX	3
CHST9	3
BRAP	3
LOXL3	3
C1orf186	3
OBFC1	3
ITFG2	3
CUL4B	3
IST1	3
IPCEF1	3
RNF32	3
IFT81	3
DAPK2	3
EGR4	3
BCAP31	3
CDC27	3
ZMYND15	3
ZC3H10	3
TMEM175	3
STT3B	3
CXorf40A	3
JMJD7-PLA2G4B	3
RPLP2	3
GUF1	3
BEGAIN	3
FAM26D	3
SFTPB	3
BCL2	3
TAGLN3	3
VPREB1	3
IGLC2	3
SEPHS1	3
COMMD10	3
TREM2	3
LIMD1	3
CLPB	3
PRPF38B	3
DYDC1	3
MKKS	3
MGRN1	3
F11R	3
RASAL3	3
C19orf45	3
UXS1	3
S100A7L2	3
MTMR3	3
RNF19B	3
LYVE1	3
LMBR1	3
PMM1	3
XRCC1	3
IGLV1-40	3
POLD2	3
SOX8	3
ZYX	3
DCST1	3
ZNF286A	3
COG7	3
ZBTB5	3
WNT7B	3
OFCC1	3
HIST1H4I	3
TOLLIP	3
IGHV3-21	3
ASPHD2	3
PPP1R12C	3
TUBB4B	3
MSTO1	3
SLC47A1	3
SETD3	3
C2CD2L	3
PAF1	3
FEZF2	3
SPANXB1	3
ZNF281	3
FAM104A	3
WDR11	3
UXT	3
GPS1	3
PANK1	3
XPO7	3
HERPUD2	3
IFNGR1	3
SLC1A2	3
TMEM63C	3
COLGALT1	3
RUFY4	3
EIF2AK4	3
UQCRC2	3
FBXO22	3
DIS3L	3
PRKCZ	3
LOXL4	3
SLC22A24	3
HINFP	3
PPM1A	3
VPS53	3
DNAJC16	3
SFTPA2	3
RSPH3	3
PPIL4	3
VIPAS39	3
ORC6	3
LRRC18	3
CDK5RAP3	3
LRRC10	3
DHRS9	3
CRIP3	3
LIG3	3
MCHR1	3
SUSD5	3
MSX1	3
RNF217	3
SRRD	3
SPIRE2	3
ZNF471	3
KRTAP4-9	3
NUTM2D	3
OR52I1	3
MYOD1	3
TRIM4	3
CPM	3
LY6D	3
HS6ST1	3
DPY19L1	3
RALGDS	3
CST2	3
SDE2	3
PLA2G12B	3
CABLES1	3
GPX7	3
LGALS12	3
UBXN1	3
MIIP	3
C8orf22	3
WBP1L	3
RNF103	3
IGLV4-3	3
FAM49B	3
OR4F6	3
KRT20	3
CTAGE9	3
MED25	3
HNRNPD	3
CCDC134	3
EVX1	3
RAB20	3
EN1	3
S100A12	3
SLC46A3	3
UCHL1	3
ECI2	3
SPON2	3
MAN1B1	3
HSFX1	3
ATL3	3
GNAO1	3
RASGEF1A	3
WDR93	3
DNAJC5G	3
ZFAND2B	3
OR1J1	3
DRICH1	3
FAM175B	3
ASPN	3
CREB3L3	3
CLK4	3
PUS1	3
MCM9	3
CEP104	3
HOOK1	3
PIK3R3	3
NGFR	3
GLMN	3
POU3F3	3
RWDD2B	3
GRHPR	3
KRTAP22-1	3
KBTBD12	3
TMOD1	3
RANBP10	3
TMEM143	3
REC114	3
RING1	3
SLC45A4	3
IPO11	3
GARS	3
ZRANB2	3
LRRIQ4	3
FBXL3	3
SFRP1	3
C9orf156	3
CD84	3
NUP85	3
STARD3NL	3
PIK3CD	3
S1PR4	3
KHDRBS1	3
TM4SF20	3
FDXR	3
FANCD2	3
CELA3B	3
GNB2L1	3
ZNF546	3
MAU2	3
SEC14L1	3
OVOL2	3
FANCE	3
RPS6KB2	3
PAK1	3
KLHL42	3
CCDC77	3
CHKA	3
P3H3	3
HEATR4	3
CCDC173	3
IL17RC	3
ANKRD53	3
IGLL5	3
SLC35B4	3
ITLN2	3
SLC52A1	3
NDUFB11	3
SPN	3
ARMC6	3
STX11	3
CD14	3
YPEL2	3
TSPAN10	3
HMGB4	3
DDRGK1	3
PRKACG	3
ASB16	3
SMIM8	3
IGHV4-61	3
OR6B2	3
ZNF525	3
IP6K3	3
ANKRD28	3
PLA2G4E	3
PLP2	3
NR2C1	3
TRBV28	3
CENPT	3
PCYT1B	3
FRRS1	3
B3GALT5	3
SESN2	3
SCMH1	3
KRTAP3-3	3
PROCA1	3
ACRV1	3
METTL15	3
FOXH1	3
SDR16C5	3
IL19	3
BCL2L11	3
SLC38A2	3
S1PR5	3
CARD16	3
OGG1	3
CARD18	3
PVALB	3
SIRPD	3
ZNF655	3
IGLV2-23	3
TYW1	3
IGHV3-72	3
CPNE5	3
MTA1	3
MEP1B	3
ABLIM2	3
TADA1	3
WDR77	3
MNX1	3
ACSS1	3
FUT7	3
DCD	3
KBTBD7	3
GLIPR2	3
EFNB2	3
FAM65A	3
MCTS1	3
DNAJC7	3
KDM8	3
ECHDC3	3
BGN	3
ARMC1	3
RELA	3
DDX59	3
C8orf37	3
NCS1	3
STEAP1	3
ACSBG2	3
RNF2	3
WDYHV1	3
HDAC5	3
TPSB2	3
POU2F3	3
POU1F1	3
METTL16	3
HNRNPAB	3
MRPS22	3
FAM71F1	3
SLC17A5	3
PKM	3
ACTR8	3
FBXO27	3
NPLOC4	3
DCUN1D4	3
KPNA1	3
ENKUR	3
C1QTNF9	3
DKK1	3
TMLHE	3
ALG8	3
CALCOCO2	3
ZNF709	3
ARMCX1	3
GOLGA6A	3
PRKACA	3
IGLV5-45	3
WWC2	3
ZC3H12A	3
CHMP2B	3
CDCP2	3
SMYD2	3
ADRA2A	3
OR2A1	3
SART3	3
GOLGA1	3
ARRDC3	3
ACP5	3
FDX1	3
PARP9	3
HSPA5	3
NAT16	3
FARSB	3
PRR14	3
C17orf64	3
PROSER3	3
LPGAT1	3
FECH	3
BIRC3	3
FAM98A	3
REN	3
SLC38A5	3
SMPD1	3
FAM216B	3
LZTS2	3
CCNT1	3
C1orf189	3
SLC16A3	3
ZNF138	3
ECM1	3
SPIDR	3
B3GALT2	3
MKRN2	3
FAIM3	3
CEACAM19	3
TERF1	3
KRT15	3
WBP11	3
ARSD	3
POMC	3
IQCJ-SCHIP1	3
TMEM155	3
MFF	3
HHLA2	3
ARFIP1	3
GNAQ	3
PYGB	3
IFNA5	3
LTA4H	3
OSTN	3
TULP1	3
COX4I1	3
CXorf56	3
PBDC1	3
IFNA10	3
ZNF670	3
MDM4	3
NCAPH	3
TRMT2A	3
FATE1	3
CD80	3
MICALL2	3
ITPRIPL2	3
VIM	3
P2RY2	3
TMC8	3
CLK1	3
ST8SIA1	3
HCAR2	3
ILVBL	3
TRAV8-1	3
MEOX1	3
LRRC8D	3
TFF2	3
HIST1H2BL	3
PGA3	3
KRT8	3
SRRM3	3
SRD5A2	3
NFAM1	3
OR2AT4	3
DCPS	3
SLC25A16	3
TRAV22	3
C4orf3	3
TSPAN17	3
KIAA1919	3
TMEM156	3
CCR3	3
ZCCHC4	3
HOXA11	3
EMCN	3
UPK1B	3
GNA11	3
NR0B2	3
KRTAP12-1	3
C5orf49	3
CCL17	3
LIX1	3
TNNT3	3
RPL22	3
CEP41	3
CHPF2	3
MORF4L2	3
RCN3	3
PACS1	3
KLF5	3
CHAF1B	3
HNRNPL	3
OTX1	3
ANGPTL2	3
DCP1A	3
POMT1	3
CCNA2	3
JUN	3
TRAF3IP1	3
PDGFRL	3
RPA1	3
RUVBL1	3
PEX16	3
OR2C1	3
CASP8	3
ZNF121	3
DDX58	3
SLC6A6	3
SMARCB1	3
CHRFAM7A	3
C5orf28	3
C19orf47	3
HNF1A	3
TSPAN31	3
FBXW9	3
RRP9	3
ERO1L	3
SKA1	3
DEFA6	3
MAD2L1	3
C5orf34	3
CACNB4	3
RAB40A	3
B3GNT2	3
TRIB1	3
MAPK3	3
RXRB	3
LPIN3	3
RGMA	3
C6orf89	3
MAP3K7CL	3
CDC37	3
CNOT6	3
HIST1H4K	3
IGFL1	3
C14orf166	3
PDIA5	3
ZNF140	3
MBNL2	3
NUMB	3
ELP6	3
SAP130	3
HAUS5	3
MCU	3
SSR3	3
CAPN9	3
A1BG	3
TRUB1	3
AQP6	3
LETM1	3
CT55	3
AP3S1	3
RASSF6	3
RGP1	3
N6AMT1	3
SLFN12	3
HPCAL4	3
RASSF8	3
EID1	3
NOXO1	3
GKAP1	3
TIMP3	3
TPM2	3
WIPI2	3
BLVRA	3
SGTA	3
NPM2	3
KRTAP10-5	3
FAM19A3	3
FSD2	3
DNASE1L3	3
ADAMTSL5	3
CTGF	3
C1orf106	3
HLA-DQA2	3
FDFT1	3
REPIN1	3
GGNBP2	3
MMP11	3
SEC23B	3
NUDT17	3
SOCS5	3
FOXA3	3
CLGN	3
RSPH10B	3
KHDC1	3
C6orf203	3
BPHL	3
CTH	3
RTKN2	3
BAIAP2L1	3
C1orf158	3
CYP2A7	3
ID2	3
HCAR3	3
DBX1	3
ZFAND1	3
MARCH3	3
CIB4	3
NDRG3	3
TMEM255B	3
HIST1H3D	3
FMNL2	3
PARVA	3
SPIC	3
ICOS	3
PPARA	3
IFNL3	3
ZNF319	3
USP37	3
LUC7L3	3
AGFG2	3
ZNF302	3
FGF5	3
INTS7	3
P4HA1	3
CNR2	3
BCAP29	3
SLC35D3	3
MPHOSPH8	3
ERGIC2	3
ZNF766	3
PPM1K	3
SLC25A31	3
TMEM99	3
CRYL1	3
ALDH7A1	3
PIK3C2A	3
SPOCK2	3
NEUROG3	3
MMP24	3
PARP6	3
KLHL21	3
KIAA0513	3
RHOT1	3
ELL	3
AP3M1	3
ING4	3
MRPS35	3
C2orf70	3
OR1N1	3
CA14	3
ABCB9	3
EBI3	3
GJB7	3
SNX5	3
LCE3A	3
IHH	3
GPAA1	3
CELF1	3
NNMT	3
LGALS3BP	3
PHACTR4	3
DPH1	3
CLPX	3
TMEM184A	3
PRKRIP1	3
CCNE1	3
TRAPPC10	3
RBPJ	3
NOMO2	3
DDX24	3
NHLRC2	3
IP6K2	3
TNFRSF19	3
DEPDC1B	3
SMYD4	3
NDUFA10	3
USP18	3
ATHL1	3
IGHA1	3
STXBP6	3
WDR81	3
ITIH3	3
CTSE	3
OR1I1	3
DOK2	3
RAD23B	3
UST	3
FAM71E1	3
ADSSL1	3
SMS	3
ASRGL1	3
GLB1	3
CAV3	3
APOL6	3
FOXD4L6	3
IL1RAP	3
KLRC4-KLRK1	3
DUXA	3
HSH2D	3
SH2D1A	3
MLXIP	3
MELK	3
ETFB	3
KCNAB1	3
NUTM2A	3
WBP2	3
PAWR	3
TXK	3
COL9A2	3
ACTBL2	3
SKP2	3
ZNF630	3
MCRS1	3
HDGFRP3	3
CDC16	3
FGFRL1	3
PTPN21	3
RCC1	3
NHEJ1	3
COLEC10	3
CCL14	3
ARHGAP39	3
WDR37	3
AURKB	3
COASY	3
SDCCAG3	3
OMD	3
TNFSF15	3
EFHC2	3
RNF122	3
DES	3
IL36RN	3
CKMT2	3
GALK2	3
TADA2A	3
CCBL2	3
IRF7	3
USP17L18	3
WEE1	3
RNLS	3
BAX	3
GSTA2	3
EIF3K	3
RPN1	3
STRBP	3
FOSL1	3
TNFSF11	3
MFSD7	3
GPR137C	3
DGUOK	3
WNT9B	3
UAP1	3
CREG2	3
LHFPL3	3
IL1A	3
NRG2	3
NLE1	3
HAL	3
CTU2	3
IGKV4-1	3
PLK1	3
DONSON	3
SLC16A14	3
DNAJA2	3
SPIN2A	3
MYCBPAP	3
GDF15	3
TMEM18	3
FBXO41	3
ATP5A1	3
GTF2I	3
RAB8A	3
ZNF829	3
MFSD12	3
SREBF1	3
AHSP	3
NEK9	3
ZNF3	3
ELOVL3	3
MS4A15	3
CCDC117	3
ADCK2	3
SEPT8	3
C6orf15	3
LBX2	3
HIST1H2AG	3
GPBP1	3
TMEM89	3
DAG1	3
SMIM21	3
CD46	3
NUP62	3
TMEM244	3
SLC30A1	3
CPEB3	3
MAT2B	3
UEVLD	3
ANP32A	3
IFT140	3
ZNF48	3
AFAP1	3
SHC4	3
RFT1	3
FGGY	3
GLOD5	3
GBX1	3
IFNA7	3
YIPF1	3
ULBP3	3
ARHGEF1	3
C8orf33	3
PRR5	3
INA	3
ATG4A	3
CDC23	3
GRAMD1A	3
LIN28A	3
ARAF	3
IGLON5	3
SPATC1L	3
TTC6	3
AARS	3
C16orf90	3
KCNG3	3
FAM9A	3
CEP97	3
B4GAT1	3
RIPK4	3
FOXRED2	3
USP49	3
ZNF555	3
FRMD8	3
CYTIP	3
POC1A	3
DFNB59	3
ZRSR2	3
KLK14	3
ADGRF1	3
OR6C4	3
HARBI1	3
AC104389.1	3
HAND1	3
LY86	3
C1GALT1C1	3
ZNF513	3
NUAK2	3
TPRG1L	3
FGD2	3
WI2-3308P17.2	3
KRBOX4	3
CYP2C8	3
UPK3A	3
NIPAL3	3
VILL	3
POLR2M	3
RALBP1	3
PQLC1	3
FADS3	3
SHISA3	3
CDT1	3
RIPK3	3
ADA	3
VRK1	3
ARSE	3
CHCHD6	3
TTBK2	3
FXN	3
PILRB	3
RGS2	3
TMEM138	3
SPDYE5	3
RNF41	3
COCH	3
RPL7L1	3
PI4K2A	3
SUPV3L1	3
FPR3	3
SPTLC1	3
SPRED1	3
DEF6	3
ABCD3	3
PABPN1	3
WDR61	3
MFSD6L	3
DERL1	3
TTLL1	3
NIFK	3
ACSL3	3
TPCN2	3
MRPS9	3
RARRES3	3
CPEB4	3
RAB40C	3
WDR48	3
ING1	3
VDR	3
IZUMO2	3
PLD3	3
MAS1	3
PSMC5	3
EXOSC10	3
SLC12A4	3
PIRT	3
IGKV5-2	3
IFNA2	3
RHCE	3
IL20RA	3
FAM189A2	3
LIN37	3
PODXL	3
NFKBIA	3
RAB39B	3
ACD	3
PGGT1B	3
FLAD1	3
LNX2	3
CDS1	3
ZNF385B	3
DAPK3	3
USP2	3
MFI2	3
IGKV1D-33	3
CABP1	3
DCUN1D2	3
ZNF22	3
CCDC47	3
SERPINB6	3
SYN2	3
LARP7	3
ALG1	3
ODF3L2	3
RBMX	3
ZNF219	3
C20orf96	3
IRAK3	3
NUDT2	3
BCL10	3
PPP2R1B	3
RBBP7	3
RBMS1	3
LEPROT	3
ANXA13	3
RUNX1	3
KRTAP5-1	3
PTHLH	3
KRT12	3
PYDC1	3
NOP58	3
CST11	3
RAD51B	3
RNF121	3
SDS	3
CCAR1	3
ZNF614	3
CCDC110	3
ARIH1	3
AGGF1	3
GJC1	3
SLMAP	3
MRPS28	3
DNAI1	3
DNA2	3
PSTK	3
GEMIN4	3
SLC38A4	3
FAM151A	3
MAGEF1	3
RNF25	3
RNF138	3
TATDN2	3
KCNAB2	3
PITX1	3
NMNAT1	3
POP4	3
GINS4	3
KLF6	3
LRRC17	3
LYN	3
BAG3	3
AQP8	3
DDX41	3
CBWD1	3
SPAG1	3
LDHAL6B	3
KRT76	3
TELO2	3
RAB38	3
MYC	3
NCBP1	3
FAM98C	3
TVP23C	3
PRAMEF7	3
DAK	3
UNC45A	3
NCK1	3
NAT2	3
FAM71D	3
FNBP1	3
PRR23C	3
ARRDC4	3
METTL7B	3
ZNF789	3
GPIHBP1	3
NDUFAF6	3
CDK18	3
SMURF2	3
CCR1	3
RNASE13	3
FAM229B	3
HNRNPH1	3
ARFGAP3	3
RERG	3
SLC25A11	3
LMNTD2	3
SCRN3	3
EIF2B3	3
RAB2A	3
RGS14	3
ATE1	3
CHP2	3
FAM168B	3
WDR45B	3
IGHV1-18	3
GPSM1	3
PILRA	3
ZNF408	3
SLC5A3	3
SCNN1D	3
CRIPT	3
PHLDA1	3
RGL3	3
TRMT11	3
ERI3	3
ZNHIT1	3
FANCF	3
GJB1	3
HIST1H4C	3
APLF	3
SKA3	3
MKNK2	3
SLC35C2	3
TXNIP	3
PDCD10	3
MMAB	3
DTX3L	3
RIN2	3
OR7G3	3
ODAM	3
P4HB	3
C6orf58	3
AZI2	3
AP4M1	3
MIDN	3
FAM187B	3
CYB5D2	3
DRGX	3
ZNF599	3
PPP1R7	3
MYL7	3
DGCR14	3
NFIA	3
PEX11A	3
MMP28	3
CHI3L1	3
UBR3	3
LGALS9C	3
HLF	3
CTIF	3
SCML1	3
YBX3	3
ARSK	3
SEC61A2	3
NDUFAF1	3
PARP15	3
SPSB4	3
SSX7	3
PEX13	3
IER5	3
SPRR1B	3
ERN1	3
CCDC18	3
CFP	3
ZNF90	3
SS18L1	3
GNPDA2	3
FAXC	3
IGFBP2	3
BOP1	3
B3GAT1	3
ADPRHL1	3
DDIT4	3
HMBS	3
CDYL2	3
XRCC4	3
ZBTB38	3
PARL	3
ZNF573	3
LURAP1L	3
C1R	3
IQCB1	3
CRYBB1	3
ZC4H2	3
CXCL12	3
ZUFSP	3
MRPL45	3
ENY2	3
MAZ	3
HDGFRP2	3
ACP2	3
KRTAP10-1	3
IPPK	3
ZBTB6	3
NPTX1	3
DUSP5	3
NEDD1	3
RPL5	3
CAMTA2	3
EPS15	3
TMCC2	3
DGKE	3
HMX3	3
GLTSCR2	3
DMTF1	3
PPM1F	3
AKAP8L	3
CYP26A1	3
ZCCHC8	3
TMEM51	3
ZCCHC6	3
ZNF510	3
POP7	3
HOXB13	3
RIOK3	3
USP21	3
TMEM202	3
CHMP4C	3
HIPK4	3
ADAM32	3
CHCHD3	3
ZFAND4	3
DOC2A	3
GFRA2	3
SRD5A3	3
FOXD4	3
FGFBP2	3
CADPS2	3
ZNF619	3
STK24	3
NCDN	3
MED26	3
SLC8B1	3
MRS2	3
GEMIN5	3
TMEM144	3
RAVER2	3
SRPK1	3
KNOP1	3
GSDMB	3
DENND2D	3
SLC35C1	3
DHRSX	3
RPAP2	3
CUTC	3
PEG10	3
GPT2	3
HLA-DOA	3
RBM6	3
HARS	3
PICK1	3
CCDC114	3
ACTR2	3
ZNF776	3
ATP6V0A2	3
E2F1	3
MBD2	3
SHPK	3
ZNF653	3
RAD52	3
HDAC1	3
GDAP1L1	3
IDH3G	3
LRAT	3
FNBP1L	3
ZCWPW1	3
DDX5	3
MRPL42	3
COG8	3
UBXN4	3
CCM2L	3
SPANXN4	3
AMDHD1	3
ETAA1	3
SNURF	3
SUMF1	3
PTPN2	3
FBXW2	3
MTMR14	3
TMCO5A	3
ARL4A	3
FRG2B	3
WDR20	3
IL1R2	3
DCAF12	3
CLU	3
EXOC7	3
AZIN1	3
DIRAS3	3
OLFML1	3
HBP1	3
DECR2	3
GFI1	3
BRPF1	3
BTBD17	3
IFNA14	3
C22orf29	3
FOXD3	3
KPNA5	3
PPL	3
CTDSPL2	3
IGFBP5	3
MAP1LC3C	3
BRCC3	3
EXTL2	3
C12orf74	3
PARP12	3
KLHL24	3
SLC35B3	3
TMIGD2	3
SCARF2	3
CC2D1B	3
NECAP1	3
TFDP2	3
SDC1	3
SYT15	3
ENO2	3
C9orf172	3
FBXO3	3
TRAV10	3
NOLC1	3
SOST	3
TRAV12-2	3
ZNF182	3
NRAS	3
TRIM40	3
ZNF277	3
CTDSP2	3
MIXL1	3
PCGF5	3
RNF144B	3
EREG	3
GGT5	3
SLC43A3	3
CASK	3
RAB41	3
FFAR4	3
ELP2	3
LMOD2	3
TMEM47	3
MROH1	3
TUT1	3
AADAT	3
STAT6	3
IQCH	3
DFFB	3
UBE2E2	3
FAM57B	3
NDUFA8	3
KCTD18	3
HIST1H2BG	3
CALHM2	3
ENO3	3
GSS	3
PDE7B	3
C1QTNF9B	3
ZNF587	3
C3orf58	3
GORAB	3
PRR11	3
GEMIN7	3
COG6	3
EGR2	3
PLP1	3
P3H1	3
SNRPD3	3
IGFBP1	3
ADORA2A	3
TMEM31	3
DNAJB9	3
ADAM9	3
COQ5	3
CCDC34	3
CD19	3
PTTG2	3
STK33	3
SIX1	3
MTDH	3
SYCE1	3
CD9	3
ELOVL6	3
HYKK	3
TMC7	3
IGFBPL1	3
FGF7	3
AP5S1	3
SCARA3	3
DHRS2	3
XAGE2	3
EMB	3
MRFAP1	3
ACKR4	3
CENPA	3
IGSF9	3
FABP9	3
DNAJC27	3
PPP3CC	3
AFMID	3
PDZD3	3
RASGRP2	3
TKT	3
TMEM59	3
IGHV3-66	3
VIP	3
FILIP1L	3
LRR1	3
ZNF732	3
SYNGR4	3
ANKRD13B	3
SNCA	3
CSTF2	3
FBXO5	3
METTL20	3
CCDC186	3
ZNF581	3
KANK2	3
LY6K	3
ZNF322	3
SLC30A3	3
TRMT12	3
C4orf22	3
HMGXB4	3
LAT	3
OPA1	3
CCBL1	3
CAMP	3
GAB3	3
ECHDC1	3
CTRC	3
TRIM6	3
CSRNP2	3
